frame,relative_time_seconds,global_time_seconds,pulse,energy_norm
495,20.625000,26.625000,0.475613,0.707006
496,20.666667,26.666667,0.636823,0.665918
497,20.708333,26.708333,0.642002,0.549808
498,20.750000,26.750000,0.541794,0.497380
499,20.791667,26.791667,0.460403,0.500736
500,20.833333,26.833333,0.390202,0.473866
501,20.875000,26.875000,0.340832,0.611990
502,20.916667,26.916667,0.301500,0.764265
503,20.958333,26.958333,0.261364,0.774394
504,21.000000,27.000000,0.286160,0.800541
505,21.041667,27.041667,0.375814,0.795228
506,21.083333,27.083333,0.501862,0.829908
507,21.125000,27.125000,0.672389,0.825240
508,21.166667,27.166667,0.643049,0.799048
509,21.208333,27.208333,0.546451,0.769841
510,21.250000,27.250000,0.465695,0.752734
511,21.291667,27.291667,0.399390,0.764691
512,21.333333,27.333333,0.345260,0.801547
513,21.375000,27.375000,0.297711,0.798413
514,21.416667,27.416667,0.257423,0.790502
515,21.458333,27.458333,0.293640,0.752281
516,21.500000,27.500000,0.386465,0.734481
517,21.541667,27.541667,0.515956,0.736523
518,21.583333,27.583333,0.694914,0.748333
519,21.625000,27.625000,0.629825,0.805159
520,21.666667,27.666667,0.537935,0.818311
521,21.708333,27.708333,0.456793,0.764431
522,21.750000,27.750000,0.390207,0.746199
523,21.791667,27.791667,0.336552,0.769522
524,21.833333,27.833333,0.293429,0.822135
525,21.875000,27.875000,0.252048,0.780854
526,21.916667,27.916667,0.304923,0.759879
527,21.958333,27.958333,0.407696,0.839695
528,22.000000,28.000000,0.542781,0.841011
529,22.041667,28.041667,0.722801,0.780531
530,22.083333,28.083333,0.615424,0.786461
531,22.125000,28.125000,0.524300,0.777120
532,22.166667,28.166667,0.445486,0.732381
533,22.208333,28.208333,0.383074,0.758785
534,22.250000,28.250000,0.332121,0.806193
535,22.291667,28.291667,0.286599,0.801208
536,22.333333,28.333333,0.246652,0.769016
537,22.375000,28.375000,0.316753,0.768711
538,22.416667,28.416667,0.420619,0.795588
539,22.458333,28.458333,0.560828,0.784277
540,22.500000,28.500000,0.706179,0.760779
541,22.541667,28.541667,0.600888,0.760472
542,22.583333,28.583333,0.510873,0.735141
543,22.625000,28.625000,0.432972,0.676649
544,22.666667,28.666667,0.368245,0.640114
545,22.708333,28.708333,0.315881,0.643517
546,22.750000,28.750000,0.271346,0.637770
547,22.791667,28.791667,0.243089,0.635231
548,22.833333,28.833333,0.320726,0.638409
